Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Isra khan,2 years ago,Informative video,https://yt3.ggpht.com/ytc/AGIKgqOvc8YiuY_gBtQI-r_jwfM76swTDr_VJfpqGw=s48-c-k-c0x00ffffff-no-rj,0
Shah Arbaz,10 months ago,Please make a video on seo,https://yt3.ggpht.com/dcFy-IUUL6X2maSIJxmeik3nC6odN6PvXZCLY8NnZANW7S3NkgijWVlXcmW4Nv-p0BsxhD9nwjo=s48-c-k-c0x00ffffff-no-rj,0
Shagufta Khanum,1 year ago,"I WANT TO GROW IN MY CAREER BUT FIND NO OPPPORTUNITY,PLZ GUIDE ME",,0
Syed Abdullah,1 year ago,Good video.,,0
Arslan Ahmed,1 year ago,Amazing Video,,0
Kashif Khan,2 years ago,Thanks Alot Bro,,1
Abu Ubaida,2 years ago,Thank you so informative,,0
Mirza Ahmad,6 months ago,Thank you.,,0
Waqad Arshad,1 year ago,THanks a lot!,,0
Yaseen Khan,1 year ago,sir plz tell this me about software company without degree hiring  job possible,,0
hira rani,2 years ago,I am fresh graduate and i have not done any internships,,0
WOLF SPY,1 year ago,"Brother mera aik saal hu gya software engineering main from Szabist islamabad..kia main abi se internship kar sakta hun islamabad main studies k sath ,mujy javascript b ati hai inshallah ,kia khayal hai apka abi se shuru karna chaye ?",,0
Shadab Perveen,1 year ago,AoA Bhai Currently I Am Studying BS Software Engineering 4th Semester And Want To Build Skills How Is This Possible I Don't Know Can You Tell me please,https://yt3.ggpht.com/ytc/AGIKgqP4uVr2uLH2xFksJ4qZ6cKG9J2VIYlVRASv18rbJJbW5x-ROUmR-rDzcMr5yJm2=s48-c-k-c0x00ffffff-no-rj,0
H M,1 year ago,Sir internship  ke liye kese apply karein,https://yt3.ggpht.com/ytc/AGIKgqMFymkFxML7pTxwE5bcZtDDkxBPXNCo4zMqzQ=s48-c-k-c0x00ffffff-no-rj,0
