Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Muhammad ali Amir,1 year ago,Bhia ap ne coursera ka course datastructure and algorithms ka bhi kaha he video me us ka link  bhi daal dein,,0
Bilal Qadri,1 year ago,From university of Okara ️️,,0
N,1 year ago,Thanks bhi.,,0
Ahmed Raza,1 year ago,"I am looking for work with you, but I am from Rawalpindi, are you willing to give me opportunity of remote work?",,0
Muhammad Ishaq,1 year ago,"Sir software engineering k lie knsa laptop lena chayee h ? koi acha sa or sasta sa bta dein, jis sy sary kam hojae university k aik dafa hi lena pary 4 sal k lie aysa acha sa bta dein. video hi bna dien choti si ta k sb bachy dekh lein ya khali mujy comment me hi btta dein. Sukrya sir .",https://yt3.ggpht.com/ytc/AGIKgqPRAqtCYHWgrsileLRH5gyK-r5R3JDD4NUBS8yXoQ=s48-c-k-c0x00ffffff-no-rj,0
Ahmed Raza,1 year ago,"Kindly tell me, are you from islamabad or Rawalpindi?
What is your company name please.",https://yt3.ggpht.com/ytc/AGIKgqOxQ7rhkQDkM1v1_gp7xB5AeJVlD7qoCFkPteCn=s48-c-k-c0x00ffffff-no-rj,1
Abdul Haseeb,10 months ago (edited),Kash ye pehla bna leta video to mjha bara faida hota or shaid ma b Arbisoft ma hota,https://yt3.ggpht.com/ytc/AGIKgqNQZWUdn3YAjrc3_qvZUPHVtuVGMwPaplxFY0sjtg=s48-c-k-c0x00ffffff-no-rj,0
M OWAIS Khan,1 year ago,Please help in preparing arbisoft and what is the process?,https://yt3.ggpht.com/ytc/AGIKgqOtz_urwFROANoPZACvW4shJJAAg2u4Ks8w-HzTnw=s48-c-k-c0x00ffffff-no-rj,1
Zeeshan Suraj🎙️,1 year ago,Sir BS IT Degree k bd software engineer or software developer ban skty hn Kya?,https://yt3.ggpht.com/oiavHI0Tbxu2UVYqH2gAsKK3VpEEDtn-yNRpKMo_dZXVVObP0r7MAM1rclaxjFIGYUa8GLsy=s48-c-k-c0x00ffffff-no-rj,0
Shahid Nawab,1 year ago,Sir Kindly application form mn graduation year  update kr den... 2022.. 2021 tk show ho rha,https://yt3.ggpht.com/ytc/AGIKgqOUq-CiwE26KOMwrlxIb920fMhgXh2dpL6NDg=s48-c-k-c0x00ffffff-no-rj,0
ijaz Balouch,1 year ago,Emad bhi at least weakly vedio bnya kro yar gum ho jty ho,https://yt3.ggpht.com/ytc/AGIKgqNPPKZb1VWlHEQHWs3NnRRHcedrqWQN1BKCKsXchA=s48-c-k-c0x00ffffff-no-rj,1
Im Sherry,1 year ago,"Kindly, Kindly Answer This, I'm from a small city yet I have been doing web development for 3 years now as in I'm a self taught developer my Question is how can I get job when I got no degree and only have couple of projects full stack projects which, I can add to my portfolio.. What do you think, is there any job for me there? Do I need more projects? Given That I have 3+ plus years in this field should I be applying for junior or mid-level dev? 

PS: I'm Good In HTML, CSS, SASS, Javascript (ES6), Gsap For Css Animation, Task Runner Like Gulpjs and Nodejs with expressjs in backend, ReactJS for frontend and redux for state Management.",https://yt3.ggpht.com/ytc/AGIKgqPCoC3-Q9nDIoJjdVQi77NILgBPA4XJewD5d5uBBA=s48-c-k-c0x00ffffff-no-rj,0
