Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
SUFFIAN AHMED,1 year ago,"Corona Nai Inter I.Cs students ka Programing Carrier baray behtreen Tariqay sy ruin kia hai.... Dosra Becharay jo hum jaisay Govt College mai اعلیٰ تعلیم hasil krnay k liyay pohonchtay hain... 
Lekin Alhamdo Lillah Interest ki waja sy kaafi had tk Mai Involve rehnay ki koshish krta rha.
Ab further BsCs",,1
Imran Ahmad,2 years ago,,,2
Meesha Irshad,3 months ago,"Hello sir 
I had done my inter and now am very confused between animation and software engineering.
Waise tou mujhe software engineering ka itna kuch ni pata but plz agar app guide kr sakhe ke mujhe ye major choose krna chahiye ya ni",,0
Ashu Fun Times,1 year ago,A.o.a sir SE k maths ka acha hona important hai ?,,0
Danish Waseem,2 years ago,Q/A Engineer ka upar video bna doo. Jis ma ap manual testing/ automation dono ko cover karna,https://yt3.ggpht.com/ytc/AGIKgqOMG-Gc3AF3oKkeBr5wV5jHOnkzUykRQ6wDpw=s48-c-k-c0x00ffffff-no-rj,0
Ahsan Arshad,1 year ago,bro ap ny software engineering kis uni se ki  or kon si  uni achi hy software engineering ke lye,https://yt3.ggpht.com/ytc/AGIKgqNv827y2Tm1_-YTjkamDJQFO12CULIFEdi95dly=s48-c-k-c0x00ffffff-no-rj,0
M Suleman Afsar,2 years ago,"AoA sir how i can start journey of job.I am studying BS software engineering,From where i get en experience.Pakistan mai her company mai experience manga jata hai to mera actually question y hai k mai experience kaha sy lu?",https://yt3.ggpht.com/ytc/AGIKgqME_QfyfWi43pakhfwO8x5IVQNOV-ijNZpeBbbQOEk=s48-c-k-c0x00ffffff-no-rj,3
Zainab Ajaz,2 years ago,QA engineering make a brief video,https://yt3.ggpht.com/ytc/AGIKgqONBFBPACePQcRL6SjGjpNNfKiCmOXSFkl4Zw=s48-c-k-c0x00ffffff-no-rj,0
programming languages for beginners,1 year ago,who role in which heightest salary ?,https://yt3.ggpht.com/ytc/AGIKgqNrvgTnHOroJ5-rydbEZaWV5ftsh2Bw9KiMRU1dnw=s48-c-k-c0x00ffffff-no-rj,0
Ali Mahmmod,2 years ago,Is master necessary to have a good career in software engineering ?,https://yt3.ggpht.com/ytc/AGIKgqNAPHDN2j1wz37Vsqbj9Ox8wORJTr5G0tLAVgU=s48-c-k-c0x00ffffff-no-rj,0
Islamabadines 450,1 year ago,Qa engering ky liye kon c degree ho ny chye now i am student in ics part 2 ab uni me ja na h ..,https://yt3.ggpht.com/ytc/AGIKgqPPwyXvrxZ6ria0J119nzpmXfa4yu5-EBnuRXdv=s48-c-k-c0x00ffffff-no-rj,0
Khizar Hayat,2 years ago,"I'm a fresh graduate but I have good knowledge of Python/Django and NodeJS/ReactJS. I have completed a few projects through freelancing marketing places like upwork and Fiverr.
Can I say I'm an experienced web developer?? I have applied to many software houses but never received any response. This is a very bad experience with every student in Pakistan. Companies advertise their jobs and they don't response to most of the people",https://yt3.ggpht.com/ytc/AGIKgqM3rgoR9isRxgmx9mzPEI_KN_UtobrQEcO6406-zA=s48-c-k-c0x00ffffff-no-rj,3
Muhammad Nameer Khan,2 years ago,for graphic designer GFX mentor,https://yt3.ggpht.com/ytc/AGIKgqOKDN92EKNGYtDZcZWcquubcrbaRNGr_lCzWSM4Pg=s48-c-k-c0x00ffffff-no-rj,0
Muhammad Usman Butt,1 year ago (edited),"Asalamolicum sir, sir ma bht zaida curious hoon apne career ko laye k as far as programming is concern tw programming meri achi h ar sth basic concepts b clear h algorithms ya data structures ko laye sir ma jana chata hoo k pak ma job ke liye kese khud ko prepare kiya jaye   ar kia kia requirments hoti haa Jr developer ki",https://yt3.ggpht.com/ytc/AGIKgqOPfmRYC66Qt1gN_xk_YemigvbNXHQgoMcWJvP2UA=s48-c-k-c0x00ffffff-no-rj,2
HAMDA ISHFAQ,8 months ago,what is better in this jobs,,0
Zakeen Khan,2 years ago,Bro if i want to be a company boss so should i go for cs or se ?,,0
Shah Zaman Rai,2 years ago,What is your Email?,,0
Code by SAR,8 months ago,Language kon kon see krni chahiya software may???,,0
Muhammad Ahmad Ramzan,1 year ago,Ucp sy bscs krun to job asani sy mil jaye gee kia...... Skill seekhni ha isi uni sy.. Suna h study achi krwaty hain,,1
Muhammad Zeeshan,7 months ago,Ehmad Zubair you are great men to day,,0
Balawal Rasool,1 year ago,Aapka favourite konsa ha role ?,,0
Ehmad Zubair,2 years ago,Ask me your 1-1 queries on Instagram: https://www.instagram.com/ehmadzubair,,3
Hasnain Sethar,11 months ago,Can An Engineer from a mechatronics engineering background be a Software project manager?,,0
H SPACE,2 years ago,Good,,0
Ali vlogs,2 years ago (edited),software engineering AND (CS) mn kia differnce ha?,https://yt3.ggpht.com/b1eeu-c-3oGC2vpV81y2R0rQjTiUbvlY3dbEKmBbTx_72iRtIILLsieeEKUWZ5TKIO67bI9RPxk=s48-c-k-c0x00ffffff-no-rj,0
Shivika Joshi,1 year ago,Bca kr ri hu ma but coding samjh ni ati itni thori ho jati hai but jyada nhi to yehi job ma. Kr sakti hu without mca because mca karne k. Liye paise nhi hai to mujhe btao ki ma. Kya kru kiski practice kru ki  future bright ho???????,https://yt3.ggpht.com/T7IkeOo02HHNR-nS_EjWTTOGOJHwdib8Z0ZeonYsgZTAls5zb-gjQMVfQ6wO5b2oBu-rNxBSNA=s48-c-k-c0x00ffffff-no-rj,0
Shapatar Gamerz,1 year ago,"Assalamu alaikum Ehmad Bhai, apse mera 1 question ha ke ma na abhi matric kia ha or ma sofware engineering krna chah rha hun lakin mujha samajh nhi arha ke kaise karo diploma se start lena chahya kia nhi ap mujha bta da mujha samajh nhi arha please help me",https://yt3.ggpht.com/gchdjD8gNfdW6rQVbPGFAZBsfxQaK6rLkL_dq1YkV6U8KpknsD8cGavj7L-X8onED2R8xa-yjhU=s48-c-k-c0x00ffffff-no-rj,0
Hamid Sheikh,1 year ago,assalam o alikum,https://yt3.ggpht.com/ytc/AGIKgqMInEk3vvPaQ98GlV4Fm09wDG3NUrPZcW4qVg=s48-c-k-c0x00ffffff-no-rj,0
Hamza,1 year ago,sir ap na go 8 jobs  define ke hn in ma  programmer kahn  ha means wo qa eng ha ?,https://yt3.ggpht.com/ytc/AGIKgqPBmPw90F2FSJtrznPGQ2bX6c36iuWADeklkNrP=s48-c-k-c0x00ffffff-no-rj,0
Islamabadines 450,1 year ago,QA engering is bestt...,https://yt3.ggpht.com/ytc/AGIKgqPPwyXvrxZ6ria0J119nzpmXfa4yu5-EBnuRXdv=s48-c-k-c0x00ffffff-no-rj,0
M A Shaikh,1 year ago,SIR SOFTWARE KA LEA KARACHI MA BEST UNIVERSITY BEHTAR HA MERA DHA SUFFA KA TEST PASS KARCHUKA HOON AAP KEA MASHWARA DAINGAY,https://yt3.ggpht.com/ytc/AGIKgqNlBXc0bRfDHehWHhYRLie1UsrAM3h48_U6XA=s48-c-k-c0x00ffffff-no-rj,0
Shumaila Naz,1 year ago,Exactly,https://yt3.ggpht.com/ytc/AGIKgqN227kh0xNjVqOZM2gWh6C-Id2SU3FsIRVVPoFs=s48-c-k-c0x00ffffff-no-rj,0
Nafak offical,1 year ago,"Aoa sir how are u...!!!
Sir as a software engineer hmary pass kon kon si skill hona lazme ha  ...!!! Q ky Kise bhi aductucational secter ma skill sy ziyada degree PR focus dea jata ha..!!!!",https://yt3.ggpht.com/CQs4BdU-i3YQjGKipyercaZ2mVr9jBquIvAv0QzVEye_CTUMEKBS5_-ScbFXdvjWLu0rBp2VaQ=s48-c-k-c0x00ffffff-no-rj,1
Ammad ur Rehman,1 year ago,Fan hogya apka yar <3,https://yt3.ggpht.com/ytc/AGIKgqPR12_LO3XnDWCwsfQ-mE7M4dNenh1Qpqnl6WZVJg=s48-c-k-c0x00ffffff-no-rj,0
Hamid Sheikh,1 year ago,bhai m intermidiate m hn mujhy softwear engneering m bohot intrest h but koi mashwra dyna wala nahe h ky m inter ky bad kis m addmision ln jahan sy softwear engineering ky point ko start karo  so please you help me bro quaidine,https://yt3.ggpht.com/ytc/AGIKgqMInEk3vvPaQ98GlV4Fm09wDG3NUrPZcW4qVg=s48-c-k-c0x00ffffff-no-rj,0
moqsood butt,10 months ago,Good nhai,,0
Pak army zindabad,2 years ago,Ap na SE kis University sa kia tha?,,0
Akram Rasool Balti,1 year ago,"Slm.. mashallah going well...
I just complete Bachelor (BSCS).. But mara  coding ittni achi nhi hai... Mara Abi MS krna ka irada hai .. To mujy consy field mai krna chahai .jahan coding na ho ya equal to zero..?plz guide me.",,0
Ray Rehman,2 years ago,Plz vef8o on qa eng,,0
Muhammad,2 years ago,"Skills,salary and scope of Full stack Web development please",,0
Muhammad Owais,2 years ago,Graphic designing software sey kesay related hai iss mein toh artistic kam hai na ?,,0
Mehad Mushtaq,3 months ago,what i haven't see this video 2 years ago..,,0
ᔜᗂᕨᖱ ᒏᘢᘉᕱᓲᖱ ᕱᒸᓲ ᔜᖺᕱᖺ,2 years ago,السلام علیکم بھائی میرا خود کا فیصلہ تھا کہ میں سافٹ ویئر انجینئرنگ پڑھ لو مگر مگر اب مجھے کوڈنگ میں بہت مسئلہ ہو رہا ہے جب کہ مجھے خود پائتھون سیکھنے کا بہت شوق ہے لیکن یونیورسٹی والی سی پلس پلس پر زور دے رہے ہیں مجھے کیا کرنا چاہیے سی پلس پلس سیکھنا چاہیے یہ پائتھون,,2
SARWAR SIRAJ,2 years ago,Sir main iqra uni Karachi se BSCS kr rha hun ....main maths main weak hun sir ...plzzz ye btayn k kiya kuch msla hojaga aage?,,0
Saqlain Haider,2 years ago,Sir kindly guide line for CS,,0
waao @,1 year ago,Mujhy computer ka kuch pta nhi hai...phir bhi main CS department main ja rha hun...shoq ki wja sai..... shi hai?,https://yt3.ggpht.com/HU5wuM-hOQAH7E6wLAZyHBlgteFsPMao0euETRLFMVz8EG3RS3CsR5oo86zjCK1Id1YZxifH-A=s48-c-k-c0x00ffffff-no-rj,0
Saif ullah official,2 years ago (edited),Bhai mn python kaise sikhon mn ab 2nd year mein hun ..but mn expert banna chahta hun python mn but when i become python developer so any company hire me without degree???,https://yt3.ggpht.com/ytc/AGIKgqN5fEHnvYjSnTCRJZtjdBBeXec3IQzhvGeOkTzG=s48-c-k-c0x00ffffff-no-rj,0
Murshad di Hatti,2 years ago,Bhai jan aghr apps banani ho to kya tarika ha or kitny passy laghty ha,https://yt3.ggpht.com/ytc/AGIKgqN-183Bs1WgkEIna0hO7_RA1YOLQpaPZkAnww=s48-c-k-c0x00ffffff-no-rj,0
