Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Zohaib Ashraf,9 months ago,yr make more videos those who get job in foreign countries?,,0
Zain Zia,1 year ago,Man add the timestamps plz,,6
Ranom Tech,1 year ago,29:15 Bohat Maza Aye ga Aap ko ,,0
Tobi,1 year ago,Bhai mujhy apki help chahiye computer mein maths mushkil hai ya assan hai??,,0
Moosa Butt,1 year ago,Don't forget me ehmad bhai when you have a million subs.,,1
Shahmir Raza,1 year ago,Can a CS student choose to become a backend developer/engineer?,,2
us KHAN,1 year ago,sir ak video ka request ha please batya huma ka Web development or software development or data science kon sa best field ha for best career,,1
mehran javid,1 year ago,link you've provided in the video details is not working?,,2
Salman,1 year ago (edited),4-5 mahine lagaye after job offer to get the visa? toh company ney itni dair kaya kiya? remote job?,,2
Sheheryar Malik,1 year ago,Zalendo kaisi company ha maray uncle uss company main senior software engineer hai.,https://yt3.ggpht.com/ytc/AGIKgqOySDovMGXnAo0gNN6Adjp0P_RG--JOIi4Y6MG2Lw=s48-c-k-c0x00ffffff-no-rj,1
Hadi Ali,1 year ago,usman bhi ki voice zara low thi buss....,https://yt3.ggpht.com/ytc/AGIKgqPEbLIfPngRo75eWhMTfzbfXryLmG76M-xAUihP=s48-c-k-c0x00ffffff-no-rj,1
Gaming And Tech,1 year ago,Is softwear engineering is booring or not,https://yt3.ggpht.com/ytc/AGIKgqOt0jlGi2thKOLeBiuxMHCuSvwaFe6qBpIsRaLxTg=s48-c-k-c0x00ffffff-no-rj,0
Hadi Ali,1 year ago,"awaz ki shidat ko thora mazeed bahter ker le.
baki bahtreen he.",https://yt3.ggpht.com/ytc/AGIKgqPEbLIfPngRo75eWhMTfzbfXryLmG76M-xAUihP=s48-c-k-c0x00ffffff-no-rj,1
Talha .z7,1 year ago,Camera thek Nahi yeh dono ak dosray ki taraf dakh kr bat kr ray hay bas,https://yt3.ggpht.com/ytc/AGIKgqP9teI6gIOEMqqTsP3t1P-RgOTZe9jK-b_jHkf3ZQ=s48-c-k-c0x00ffffff-no-rj,1
Ahmad Waheed,1 year ago,First view,https://yt3.ggpht.com/ytc/AGIKgqN2m8GmFg33DyF4GZKPVlSKpaf4g--YsTb-9Pd0=s48-c-k-c0x00ffffff-no-rj,2
Aizaz Haider,1 year ago,4400*,https://yt3.ggpht.com/txWp1AsLXMla_DgV3y2E6kKLuHEsqPj7ZXQhmZNoqfec_FgEePBNBgFMRz4efope_o5nWgnjyQ=s48-c-k-c0x00ffffff-no-rj,1
Veli Alizade,1 year ago,"Dude, if you make video title in english then speak in english.  There are not even subtitles. You wasting time of other people.",https://yt3.ggpht.com/ytc/AGIKgqPiyhR7vagN-6pZxVeqd_8UEbu5WUzgYlwE8w=s48-c-k-c0x00ffffff-no-rj,1
Salman Saeed,1 year ago,2nd,https://yt3.ggpht.com/ytc/AGIKgqO7XDVd-2N6nLAiN0_BFGhsRZH59BvjJBdHLgyVYys=s48-c-k-c0x00ffffff-no-rj,2
